"STATION","NAME","DATE","ACSH","AWND","DAPR","FMTM","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF1","WDF2","WDF5","WSF1","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT14","WT16","WT18"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-05-21",,,,,,,"0.00","0.0",,,"60","35","60",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-05-22",,,,,,,"0.00","0.0",,,"60","40","58",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-05-23",,,,,,,"0.00","0.0",,,"58","46","54",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-05-24",,,,,,,"0.00","0.0",,,"66","46","64",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-05-25",,,,,,,"0.00","0.0",,,"64","48","55",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-05-26",,,,,,,"0.00","0.0",,,"61","42","59",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-05-27",,,,,,,"0.00","0.0",,,"70","35","70",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-05-28",,,,,,,"0.00","0.0",,,"72","42","72",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-05-29",,,,,,,"0.00","0.0",,,"75","45","74",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-05-30",,,,,,,"0.00","0.0",,,"74","45","63",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-05-31",,,,,,,"0.00","0.0",,,"63","40","55",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-01",,,,,,,"0.00","0.0",,,"56","36","53",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-02",,,,,,,,"0.0",,,"59","44","58",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-03",,,,,,,,"0.0",,,"66","40","64",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-04",,,,,,,,"0.0",,,"64","47","59",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-05",,,,,,,,"0.0",,,"65","41","60",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-06",,,,,,,,"0.0",,,"60","46","47",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-07",,,,,,,,"0.0",,,"56","40","56",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-08",,,,,,,,"0.0",,,"64","42","59",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-09",,,,,,,,"0.0",,,"60","43","59",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-10",,,,,,,,"0.0",,,"68","42","65",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-11",,,,,,,,"0.0",,,"65","47","57",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-12",,,,,,,,"0.0",,,"66","45","61",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-13",,,,,,,,"0.0",,,"68","44","59",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-14",,,,,,,,"0.0",,,"71","44","67",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-15",,,,,,,,"0.0",,,"69","53","68",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-16",,,,,,,,"0.0",,,"74","54","72",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-17",,,,,,,,"0.0",,,"74","50","65",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-18",,,,,,,,"0.0",,,"66","47","65",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-19",,,,,,,,"0.0",,,"70","40","69",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-20",,,,,,,,"0.0",,,"70","46","62",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-21",,,,,,,,"0.0",,,"68","52","67",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-22",,,,,,,,"0.0",,,"72","46","60",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-23",,,,,,,,"0.0",,,"66","52","64",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-24",,,,,,,,"0.0",,,"70","50","66",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-25",,,,,,,"0.00","0.0",,,"66","54","62",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-26",,,,,,,"0.26","0.0",,,"64","50","60",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-27",,,,,,,"0.01","0.0",,,"63","50","63",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-28",,,,,,,,"0.0",,,"66","47","66",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-29",,,,,,,,"0.0",,,"71","50","70",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-06-30",,,,,,,,"0.0",,,"76","51","76",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-01",,,,,,,"0.34",,,,"78","56","71",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-02",,,,,,,"0.00",,,,"70","54","67",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-03",,,,,,,"0.01",,,,"70","49","61",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-04",,,,,,,"0.00",,,,"70","48","68",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-05",,,,,,,"0.57",,,,"70","51","67",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-06",,,,,,,"0.01",,,,"67","50","63",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-07",,,,,,,"0.00",,,,"73","56","72",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-08",,,,,,,"0.02",,,,"72","54","62",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-09",,,,,,,"0.42",,,,"68","48","67",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-10",,,,,,,"0.49",,,,"68","54","63",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-11",,,,,,,"0.28",,,,"66","54","66",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-12",,,,,,,"0.36",,,,"66","49","53",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-13",,,,,,,"0.37",,,,"53","44","51",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-14",,,,,,,"0.00",,,,"63","46","62",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-15",,,,,,,"0.00",,,,"70","47","69",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-16",,,,,,,"0.00",,,,"72","54","72",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-17",,,,,,,"0.45",,,,"72","50","52",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-18",,,,,,,"1.28",,,,"53","48","53",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-19",,,,,,,"0.22",,,,"55","47","52",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-20",,,,,,,"0.04",,,,"54","44","48",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-21",,,,,,,"0.03",,,,"51","46","50",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-22",,,,,,,"0.36",,,,"56","47","53",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-23",,,,,,,"0.03",,,,"53","45","48",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-24",,,,,,,"0.02",,,,"55","43","55",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-25",,,,,,,"0.04",,,,"56","45","49",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-26",,,,,,,"0.14",,,,"56","41","56",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-27",,,,,,,"0.00",,,,"66","47","59",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-28",,,,,,,"0.01",,,,"67","43","67",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-29",,,,,,,"0.00",,,,"68","46","63",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-30",,,,,,,"0.03",,,,"64","46","62",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-07-31",,,,,,,"0.05",,,,"65","50",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-01",,,,,,,"0.00","0.0",,,"66","51","65",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-02",,,,,,,"0.01","0.0",,,"66","52","63",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-03",,,,,,,"0.00","0.0",,,"69","46","69",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-04",,,,,,,"0.00","0.0",,,"78","50","73",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-05",,,,,,,"0.00","0.0",,,"79","57","65",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-06",,,,,,,"0.00","0.0",,,"77","55","75",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-07",,,,,,,"0.00","0.0",,,"75","54","62",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-08",,,,,,,"0.00","0.0",,,"66","51","66",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-09",,,,,,,"0.40","0.0",,,"75","49","72",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-10",,,,,,,"0.20","0.0",,,"75","55","60",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-11",,,,,,,"1.00","0.0",,,"63","55","63",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-12",,,,,,,"0.00","0.0",,,"64","51","64",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-13",,,,,,,"0.00","0.0",,,"67","43","67",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-14",,,,,,,"0.00","0.0",,,"67","41","66",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-15",,,,,,,"0.00","0.0",,,"70","47","70",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-16",,,,,,,"0.00","0.0",,,"70","46","70",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-17",,,,,,,"0.00","0.0",,,"74","49","74",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-18",,,,,,,"0.00","0.0",,,"74","53","73",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-19",,,,,,,"0.00","0.0",,,"74","48","74",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-20",,,,,,,"0.00","0.0",,,"74","50","52",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-21",,,,,,,"0.10","0.0",,,"57","46","56",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-22",,,,,,,"0.00","0.0",,,"57","41","52",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-23",,,,,,,"0.00","0.0",,,"61","42","61",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-24",,,,,,,"0.00","0.0",,,"65","42","60",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-25",,,,,,,"0.00","0.0",,,"64","49","62",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-26",,,,,,,"0.00","0.0",,,"66","50","65",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-27",,,,,,,"0.05","0.0",,,"69","56","64",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-28",,,,,,,"0.00","0.0",,,"65","51","64",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-29",,,,,,,"0.00","0.0",,,"64","41","57",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-30",,,,,,,"0.20","0.0",,,"65","49","62",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-08-31",,,,,,,"0.00","0.0",,,"66","48","65",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-01",,,,,,,"0.00",,,,"76","48","66",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-02",,,,,,,"0.00",,,,"66","41","58",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-03",,,,,,,"0.00",,,,"68","57","61",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-04",,,,,,,"0.00",,,,"71","38","68",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-05",,,,,,,"0.00",,,,"69","47","67",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-06",,,,,,,"0.00",,,,"67","41","63",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-07",,,,,,,"0.00",,,,"63","43","61",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-08",,,,,,,"0.00",,,,"62","49","53",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-09",,,,,,,"0.05",,,,"53","40","49",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-10",,,,,,,"0.00",,,,"60","48","57",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-11",,,,,,,"0.00",,,,"60","45","58",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-12",,,,,,,"0.00",,,,"59","42","49",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-13",,,,,,,"0.01",,,,"50","34","44",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-14",,,,,,,"0.01","0.0",,,"44","33","40",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-15",,,,,,,"0.00",,,,"40","30","38",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-16",,,,,,,"0.10","1.0","0.0",,"38","26","37",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-17",,,,,,,"0.00",,,,"46","26","42",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-18",,,,,,,"0.18","0.0",,,"46","32","44",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-19",,,,,,,"0.08",,,,"44","36","39",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-20",,,,,,,"0.00",,,,"41","27","41",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-21",,,,,,,"0.00",,,,"52","39","51",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-22",,,,,,,"0.00",,,,"51","31","44",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-23",,,,,,,"0.00",,,,"48","30","45",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-24",,,,,,,"0.00",,,,"54","43","52",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-25",,,,,,,"0.00",,,,"53","24","50",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-26",,,,,,,"0.00",,,,"51","21","50",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-27",,,,,,,"0.00",,,,"50","25","45",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-28",,,,,,,"0.00",,,,"48","23","48",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-29",,,,,,,"0.00",,,,"48","27","44",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-09-30",,,,,,,"0.00",,,,"48","26","39",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-01",,,,,,,"0.00","0.0",,,"48","22",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-02",,,,,,,"0.00","0.0",,,"45","31",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-03",,,,,,,"0.00","0.0",,,"41","27",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-04",,,,,,,"0.00","0.0",,,"41","25",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-05",,,,,,,"0.00","0.0",,,"43","23",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-06",,,,,,,"0.00","0.0",,,"48","33",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-07",,,,,,,"0.00","0.0",,,"51","30",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-08",,,,,,,"0.00","0.0",,,"45","34",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-09",,,,,,,"0.00","0.0",,,"46","25",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-10",,,,,,,"0.00","0.0",,,"61","42",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-11",,,,,,,"0.00","0.0",,,"55","35",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-12",,,,,,,"0.05","0.0",,,"45","38",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-13",,,,,,,"0.10","0.0",,,"42","35",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-14",,,,,,,"0.15","1.5",,,"46","31",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-15",,,,,,,"0.00","0.0","0.0",,"40","26",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-16",,,,,,,"0.00","0.0",,,"30","13",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-17",,,,,,,"0.00","0.0",,,"31","13",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-18",,,,,,,"0.00","0.0",,,"26","9",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-19",,,,,,,"0.00","0.0",,,"26","5",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-20",,,,,,,"0.00","0.0",,,"22","6",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-21",,,,,,,"0.06","1.2",,,"19","11",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-22",,,,,,,"0.00","0.0",,,"21","0",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-23",,,,,,,"0.00","0.0",,,"18","-3",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-24",,,,,,,"0.00","0.0",,,"17","-3",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-25",,,,,,,"0.00","0.0",,,"13","10",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-26",,,,,,,"0.05","0.8",,,"10","6",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-27",,,,,,,"0.03","0.5",,,"19","0",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-28",,,,,,,"0.05","1.0",,,"18","-10",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-29",,,,,,,"0.00","0.0",,,"4","-5",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-30",,,,,,,"0.07","1.5",,,"14","-4",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-10-31",,,,,,,"0.00","0.0","2.0",,"7","-1",,,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-11-01",,,,,,,,,"3.0",,"0","-14","-5",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-11-02",,,,,,,,,"2.0",,"3","-18","-3",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-11-03",,,,,,,,,"2.0",,"-1","-19","-1",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-11-04",,,,,,,,,"1.0",,"-1","-9","-3",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-11-05",,,,,,,,,"2.0",,"0","-10","0",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-11-06",,,,,,,,,"1.0",,"0","-20","-10",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-11-07",,,,,,,,,"2.0",,"2","-10","-10",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-11-08",,,,,,,,,"2.0",,"-2","-18","-15",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-11-09",,,,,,,,,"2.0",,"-5","-27","-9",,,,,,,,,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","1917-11-10",,,,,,,,,"2.0",,"-7","-21","-10",,,,,,,,,,,,,,,,,,,,
